return_id,viewed_product_page,viewed_compatibility_guide,viewed_size_guide,viewed_manual,contacted_support,support_contact_count,attempted_troubleshooting,replacement_requested,refund_requested,days_before_contact,customer_action_notes
RET-105995,True,True,True,False,True,0,False,True,False,0,Customer initiated return for PRODUCT_DEFECT
RET-105996,True,True,False,True,False,2,True,True,False,2,Customer initiated return for PRODUCT_DEFECT
RET-105997,True,False,True,True,True,1,False,False,True,7,Customer initiated return for COMPATIBILITY_ISSUE
RET-105998,True,False,False,True,True,0,True,False,True,4,Customer initiated return for COMPATIBILITY_ISSUE
RET-105999,True,False,False,True,True,0,True,False,True,0,Customer initiated return for LISTING_MISMATCH
RET-106000,True,False,True,False,True,1,True,True,False,1,Customer initiated return for PRODUCT_DEFECT
RET-106001,True,True,True,False,False,0,True,False,True,9,Customer initiated return for LISTING_MISMATCH
RET-106002,True,True,False,True,True,2,True,False,True,3,Customer initiated return for LISTING_MISMATCH
RET-106003,True,False,True,True,False,0,False,False,True,9,Customer initiated return for OTHER
RET-106004,True,False,False,False,True,1,True,True,False,1,Customer initiated return for PRODUCT_DEFECT
RET-106005,True,False,True,False,True,2,False,False,True,9,Customer initiated return for SETUP_DIFFICULTY
RET-106006,True,True,True,False,True,1,True,True,True,0,Customer initiated return for MISSING_ACCESSORY
RET-106007,True,False,False,False,False,1,True,False,True,0,Customer initiated return for LISTING_MISMATCH
RET-106008,True,False,False,False,True,0,False,False,True,0,Customer initiated return for NO_FAULT_FOUND
RET-106009,True,False,True,True,False,1,True,False,True,6,Customer initiated return for COMPATIBILITY_ISSUE
RET-106010,True,True,False,True,True,0,False,False,True,9,Customer initiated return for NO_FAULT_FOUND
RET-106011,True,True,True,False,False,0,False,False,True,8,Customer initiated return for CUSTOMER_DAMAGE
RET-106012,True,True,False,False,False,1,True,True,False,7,Customer initiated return for PRODUCT_DEFECT
RET-106013,True,False,True,True,False,0,False,False,True,2,Customer initiated return for PACKAGING_ISSUE
RET-106014,True,True,True,False,True,0,False,False,True,0,Customer initiated return for LISTING_MISMATCH
RET-106015,True,True,False,True,False,0,True,False,True,3,Customer initiated return for CUSTOMER_DAMAGE
RET-106016,True,True,False,False,True,3,False,False,True,7,Customer initiated return for SETUP_DIFFICULTY
RET-106017,True,True,False,False,True,2,True,False,True,9,Customer initiated return for LISTING_MISMATCH
RET-106018,True,True,False,True,True,2,True,False,True,9,Customer initiated return for WARRANTY_FAILURE
RET-106019,True,False,True,True,True,1,True,True,True,2,Customer initiated return for MISSING_ACCESSORY
RET-106020,True,True,False,False,True,2,False,False,True,2,Customer initiated return for LISTING_MISMATCH
RET-106021,True,True,False,False,True,4,False,False,True,8,Customer initiated return for SETUP_DIFFICULTY
RET-106022,True,False,False,False,True,0,False,False,True,0,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-106023,True,False,False,True,True,0,False,False,True,10,Customer initiated return for WARRANTY_FAILURE
RET-106024,True,False,False,False,True,2,True,False,True,4,Customer initiated return for WARRANTY_FAILURE
RET-106025,True,True,False,False,False,0,False,False,True,10,Customer initiated return for PERFORMANCE_EXPECTATION
RET-106026,True,False,True,True,False,1,True,False,True,7,Customer initiated return for COMPATIBILITY_ISSUE
RET-106027,True,True,False,False,False,2,True,False,True,3,Customer initiated return for OTHER
RET-106028,True,True,False,True,True,0,False,True,False,0,Customer initiated return for PRODUCT_DEFECT
RET-106029,True,True,True,False,True,5,False,False,True,0,Customer initiated return for SETUP_DIFFICULTY
RET-106030,True,False,True,True,False,1,True,False,True,3,Customer initiated return for PERFORMANCE_EXPECTATION
RET-106031,True,False,False,False,True,2,False,True,False,2,Customer initiated return for PRODUCT_DEFECT
RET-106032,True,False,False,True,False,0,True,False,True,10,Customer initiated return for COMPATIBILITY_ISSUE
RET-106033,True,False,True,True,True,2,False,False,True,4,Customer initiated return for WARRANTY_FAILURE
RET-106034,True,True,True,False,False,0,True,True,False,4,Customer initiated return for PRODUCT_DEFECT
RET-106035,True,False,False,False,True,1,True,False,True,5,Customer initiated return for WARRANTY_FAILURE
RET-106036,True,True,True,True,False,2,True,True,False,2,Customer initiated return for PRODUCT_DEFECT
RET-106037,True,False,True,False,False,1,False,False,True,9,Customer initiated return for COMPATIBILITY_ISSUE
RET-106038,True,True,True,False,False,1,False,False,True,1,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-106039,True,False,False,False,True,1,True,False,True,10,Customer initiated return for PERFORMANCE_EXPECTATION
RET-106040,True,True,True,False,False,2,True,True,False,7,Customer initiated return for PRODUCT_DEFECT
RET-106041,True,True,False,False,True,3,False,False,True,1,Customer initiated return for SETUP_DIFFICULTY
RET-106042,True,False,False,True,True,0,True,True,True,0,Customer initiated return for MISSING_ACCESSORY
RET-106043,True,True,True,True,True,2,True,True,False,3,Customer initiated return for PRODUCT_DEFECT
RET-106044,True,False,False,True,False,1,False,True,False,1,Customer initiated return for PRODUCT_DEFECT
RET-106045,True,True,True,False,False,0,False,False,True,9,Customer initiated return for LISTING_MISMATCH
RET-106046,True,False,False,False,False,0,False,True,False,4,Customer initiated return for SHIPPING_DAMAGE
RET-106047,True,True,False,False,False,1,True,True,False,4,Customer initiated return for SHIPPING_DAMAGE
RET-106048,True,False,False,True,True,1,True,False,True,2,Customer initiated return for COMPATIBILITY_ISSUE
RET-106049,True,True,True,True,False,2,True,True,False,9,Customer initiated return for PRODUCT_DEFECT
RET-106050,True,False,False,False,False,2,True,False,True,4,Customer initiated return for COMPATIBILITY_ISSUE
RET-106051,True,False,False,True,True,1,True,False,True,0,Customer initiated return for CUSTOMER_DAMAGE
RET-106052,True,True,False,True,True,0,False,True,False,5,Customer initiated return for PRODUCT_DEFECT
RET-106053,True,False,True,True,True,0,True,True,False,6,Customer initiated return for PRODUCT_DEFECT
RET-106054,True,True,False,False,True,4,False,False,True,9,Customer initiated return for SETUP_DIFFICULTY
RET-106055,True,False,True,True,True,1,False,False,True,7,Customer initiated return for COMPATIBILITY_ISSUE
RET-106056,True,True,False,True,False,2,True,False,True,6,Customer initiated return for PACKAGING_ISSUE
RET-106057,True,True,True,False,True,2,False,False,True,4,Customer initiated return for SETUP_DIFFICULTY
RET-106058,True,True,False,True,True,0,False,False,True,5,Customer initiated return for OTHER
RET-106059,True,True,False,False,True,1,True,False,True,10,Customer initiated return for PACKAGING_ISSUE
RET-106060,True,False,False,False,False,2,True,False,True,4,Customer initiated return for COMPATIBILITY_ISSUE
RET-106061,True,False,True,False,False,0,False,False,True,10,Customer initiated return for COMPATIBILITY_ISSUE
RET-106062,True,False,True,False,False,1,True,True,False,7,Customer initiated return for SHIPPING_DAMAGE
RET-106063,True,False,False,False,True,2,True,False,True,9,Customer initiated return for COMPATIBILITY_ISSUE
RET-106064,True,False,True,False,False,1,True,True,False,4,Customer initiated return for PRODUCT_DEFECT
RET-106065,True,True,True,True,False,1,True,True,False,1,Customer initiated return for PRODUCT_DEFECT
RET-106066,True,True,False,True,True,1,False,False,True,9,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-106067,True,False,True,False,False,1,False,False,True,2,Customer initiated return for NO_FAULT_FOUND
RET-106068,True,False,False,False,False,2,True,False,True,8,Customer initiated return for LISTING_MISMATCH
RET-106069,True,False,False,True,False,1,False,False,True,5,Customer initiated return for COMPATIBILITY_ISSUE
RET-106070,True,True,False,False,False,0,True,True,False,2,Customer initiated return for PRODUCT_DEFECT
RET-106071,True,False,False,False,True,0,False,False,True,1,Customer initiated return for COMPATIBILITY_ISSUE
RET-106072,True,False,False,True,False,2,True,True,False,0,Customer initiated return for PRODUCT_DEFECT
RET-106073,True,True,True,False,True,1,True,True,False,5,Customer initiated return for SHIPPING_DAMAGE
RET-106074,True,True,True,False,True,2,False,False,True,5,Customer initiated return for SETUP_DIFFICULTY
RET-106075,True,False,False,False,True,0,False,True,True,0,Customer initiated return for MISSING_ACCESSORY
RET-106076,True,True,True,False,True,1,True,False,True,0,Customer initiated return for PERFORMANCE_EXPECTATION
RET-106077,True,False,False,False,False,1,True,False,True,5,Customer initiated return for LISTING_MISMATCH
RET-106078,True,False,True,True,False,1,True,False,True,3,Customer initiated return for LISTING_MISMATCH
RET-106079,True,True,True,True,False,1,True,True,False,3,Customer initiated return for PRODUCT_DEFECT
RET-106080,True,False,False,True,False,0,True,False,True,4,Customer initiated return for PERFORMANCE_EXPECTATION
RET-106081,True,False,False,False,False,0,False,False,True,7,Customer initiated return for LISTING_MISMATCH
RET-106082,True,False,False,False,False,0,False,False,True,1,Customer initiated return for PACKAGING_ISSUE
RET-106083,True,False,True,True,True,0,True,False,True,7,Customer initiated return for WARRANTY_FAILURE
RET-106084,True,False,False,False,False,2,False,True,False,7,Customer initiated return for PRODUCT_DEFECT
RET-106085,True,False,False,False,False,0,True,True,False,0,Customer initiated return for SHIPPING_DAMAGE
RET-106086,True,False,False,False,False,1,False,False,True,6,Customer initiated return for OTHER
RET-106087,True,False,True,False,False,2,True,False,True,6,Customer initiated return for CUSTOMER_DAMAGE
RET-106088,True,True,False,True,True,0,False,True,True,0,Customer initiated return for MISSING_ACCESSORY
RET-106089,True,False,False,False,True,0,False,False,True,10,Customer initiated return for PERFORMANCE_EXPECTATION
RET-106090,True,False,False,True,False,1,True,True,False,2,Customer initiated return for SHIPPING_DAMAGE
RET-106091,True,True,False,True,False,0,False,True,False,3,Customer initiated return for PRODUCT_DEFECT
RET-106092,True,True,False,False,False,1,False,False,True,5,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-106093,True,True,False,False,True,2,False,False,True,7,Customer initiated return for OTHER
RET-106094,True,False,False,True,True,2,True,False,True,4,Customer initiated return for NO_FAULT_FOUND
RET-106095,True,True,False,True,False,0,False,False,True,2,Customer initiated return for OTHER
RET-106096,True,False,True,False,True,0,False,False,True,3,Customer initiated return for PACKAGING_ISSUE
RET-106097,True,False,True,True,True,1,True,False,True,4,Customer initiated return for COMPATIBILITY_ISSUE
RET-106098,True,False,False,False,True,1,True,False,True,5,Customer initiated return for PACKAGING_ISSUE
RET-106099,True,True,False,True,True,2,True,False,True,6,Customer initiated return for WARRANTY_FAILURE
RET-106100,True,False,True,True,True,2,True,False,True,4,Customer initiated return for OTHER
RET-106101,True,True,False,True,True,0,True,False,True,1,Customer initiated return for PACKAGING_ISSUE
RET-106102,True,True,False,False,True,4,False,False,True,4,Customer initiated return for SETUP_DIFFICULTY
RET-106103,True,False,True,False,False,0,True,True,False,10,Customer initiated return for PRODUCT_DEFECT
RET-106104,True,True,False,False,False,1,False,False,True,9,Customer initiated return for LISTING_MISMATCH
RET-106105,True,False,True,False,False,0,True,True,False,2,Customer initiated return for PRODUCT_DEFECT
RET-106106,True,True,False,False,True,3,False,False,True,6,Customer initiated return for SETUP_DIFFICULTY
RET-106107,True,False,True,False,True,4,False,False,True,0,Customer initiated return for SETUP_DIFFICULTY
RET-106108,True,True,True,False,True,2,True,False,True,5,Customer initiated return for NO_FAULT_FOUND
RET-106109,True,True,True,True,True,1,False,True,False,9,Customer initiated return for PRODUCT_DEFECT
RET-106110,True,False,False,True,False,2,True,False,True,6,Customer initiated return for COMPATIBILITY_ISSUE
RET-106111,True,False,True,True,False,2,False,True,True,2,Customer initiated return for MISSING_ACCESSORY
RET-106112,True,True,True,True,False,2,False,True,False,5,Customer initiated return for PRODUCT_DEFECT
RET-106113,True,False,True,False,False,1,True,False,True,7,Customer initiated return for COMPATIBILITY_ISSUE
RET-106114,True,False,False,True,False,2,True,False,True,3,Customer initiated return for COMPATIBILITY_ISSUE
RET-106115,True,False,True,True,True,1,True,True,True,9,Customer initiated return for MISSING_ACCESSORY
RET-106116,True,True,True,False,False,1,True,True,False,9,Customer initiated return for SHIPPING_DAMAGE
RET-106117,True,True,True,False,False,0,False,False,True,0,Customer initiated return for PERFORMANCE_EXPECTATION
RET-106118,True,False,True,True,False,0,False,True,False,2,Customer initiated return for PRODUCT_DEFECT
RET-106119,True,False,True,True,True,2,True,False,True,1,Customer initiated return for NO_FAULT_FOUND
RET-106120,True,False,False,True,True,0,True,True,False,3,Customer initiated return for PRODUCT_DEFECT
RET-106121,True,True,False,True,True,0,False,False,True,5,Customer initiated return for CUSTOMER_DAMAGE
RET-106122,True,False,True,True,False,2,True,False,True,6,Customer initiated return for COMPATIBILITY_ISSUE
RET-106123,True,True,False,False,True,1,True,False,True,7,Customer initiated return for WARRANTY_FAILURE
RET-106124,True,False,True,False,False,0,False,False,True,10,Customer initiated return for LISTING_MISMATCH
RET-106125,True,False,True,True,True,1,True,True,False,8,Customer initiated return for SHIPPING_DAMAGE
RET-106126,True,True,False,True,False,2,False,True,True,7,Customer initiated return for MISSING_ACCESSORY
RET-106127,True,False,True,False,True,2,True,False,True,2,Customer initiated return for COMPATIBILITY_ISSUE
RET-106128,True,False,True,True,False,2,False,True,False,1,Customer initiated return for PRODUCT_DEFECT
RET-106129,True,True,False,True,False,1,True,False,True,2,Customer initiated return for LISTING_MISMATCH
RET-106130,True,False,False,True,True,2,False,False,True,2,Customer initiated return for NO_FAULT_FOUND
RET-106131,True,True,True,False,True,4,False,False,True,6,Customer initiated return for SETUP_DIFFICULTY
