return_id,inspection_date,inspector_id,physical_damage,functional_test,missing_accessories,packaging_damage,water_damage,battery_health,compatibility_verified,fault_confirmed,inspection_notes,inspection_outcome
RET-106228,2025-03-28,INSP-13,True,PASSED,False,True,False,88,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-106229,2025-11-08,INSP-14,False,FAILED,False,False,False,90,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-106230,2025-01-23,INSP-18,False,PASSED,False,False,False,98,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-106231,2025-06-18,INSP-20,False,PASSED,False,False,False,86,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-106232,2025-10-06,INSP-12,False,PASSED,False,False,False,99,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-106233,2025-05-11,INSP-14,False,FAILED,False,False,False,87,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-106234,2025-01-21,INSP-15,False,PASSED,False,True,False,98,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-106235,2025-03-22,INSP-15,False,FAILED,False,False,False,86,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-106236,2025-05-27,INSP-17,True,PASSED,False,True,False,98,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-106237,2025-02-26,INSP-15,True,PASSED,False,True,False,98,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-106238,2025-03-17,INSP-17,False,PASSED,False,False,False,91,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-106239,2025-06-01,INSP-17,False,PASSED,False,False,False,89,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-106240,2026-01-01,INSP-16,False,PASSED,False,False,False,92,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-106241,2025-12-18,INSP-12,False,PASSED,False,False,False,85,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-106242,2025-04-11,INSP-11,False,PASSED,False,False,False,85,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-106243,2025-07-19,INSP-16,False,PASSED,False,False,False,97,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-106244,2025-02-27,INSP-19,False,PASSED,True,False,False,92,True,True,Inspection completed. Outcome: Missing Accessory,Missing Accessory
RET-106245,2025-02-06,INSP-15,True,PASSED,False,False,False,87,True,True,Inspection completed. Outcome: Customer Damage,Customer Damage
RET-106246,2025-02-17,INSP-16,True,PASSED,False,False,False,86,True,True,Inspection completed. Outcome: Customer Damage,Customer Damage
RET-106247,2025-05-18,INSP-12,True,PASSED,False,False,False,95,True,True,Inspection completed. Outcome: Customer Damage,Customer Damage
RET-106248,2025-03-02,INSP-16,True,PASSED,False,False,False,98,True,True,Inspection completed. Outcome: Customer Damage,Customer Damage
RET-106249,2025-11-11,INSP-13,True,PASSED,False,True,False,95,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-106250,2025-10-16,INSP-11,False,PASSED,False,False,False,92,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-106251,2025-07-19,INSP-13,False,PASSED,False,False,False,90,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-106252,2025-10-22,INSP-13,False,PASSED,False,False,False,100,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-106253,2025-04-27,INSP-15,False,PASSED,False,False,False,89,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-106254,2025-11-07,INSP-13,True,PASSED,False,True,False,97,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-106255,2025-04-05,INSP-17,False,FAILED,False,False,False,88,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-106256,2025-05-18,INSP-11,False,PASSED,False,False,False,97,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-106257,2025-10-05,INSP-19,False,FAILED,False,False,False,26,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-106258,2025-02-23,INSP-12,False,FAILED,False,False,False,85,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-106259,2025-08-24,INSP-13,True,PASSED,False,False,False,98,True,True,Inspection completed. Outcome: Customer Damage,Customer Damage
RET-106260,2025-12-04,INSP-12,False,FAILED,False,False,False,89,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-106261,2025-07-05,INSP-11,False,FAILED,False,False,False,85,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-106262,2025-06-08,INSP-18,False,FAILED,False,False,False,92,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-106263,2025-07-24,INSP-17,False,FAILED,False,False,False,86,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-106264,2025-12-04,INSP-13,False,PASSED,True,False,False,88,True,True,Inspection completed. Outcome: Missing Accessory,Missing Accessory
RET-106265,2025-02-14,INSP-19,True,PASSED,False,True,False,99,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-106266,2025-03-02,INSP-14,False,PASSED,False,False,False,95,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-106267,2025-07-17,INSP-15,True,PASSED,False,True,False,88,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-106268,2025-11-07,INSP-14,False,FAILED,False,False,False,27,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-106269,2025-02-18,INSP-20,False,PASSED,False,False,False,96,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-106270,2025-05-06,INSP-20,False,PASSED,False,True,False,93,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-106271,2025-10-31,INSP-17,False,PASSED,False,False,False,100,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-106272,2025-07-12,INSP-18,False,PASSED,False,False,False,90,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-106273,2025-01-24,INSP-11,False,PASSED,False,False,False,88,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-106274,2025-07-16,INSP-17,True,PASSED,False,True,False,94,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-106275,2025-04-10,INSP-17,True,PASSED,False,False,False,87,True,True,Inspection completed. Outcome: Customer Damage,Customer Damage
RET-106276,2025-04-08,INSP-15,False,FAILED,False,False,False,92,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-106277,2025-09-01,INSP-12,True,PASSED,False,False,True,98,True,True,Inspection completed. Outcome: Customer Damage,Customer Damage
RET-106278,2025-06-27,INSP-19,True,PASSED,False,False,True,99,True,True,Inspection completed. Outcome: Customer Damage,Customer Damage
RET-106279,2025-09-13,INSP-18,False,FAILED,False,False,False,96,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-106280,2025-09-05,INSP-16,True,PASSED,False,True,False,89,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-106281,2025-12-16,INSP-18,True,PASSED,False,True,False,86,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-106282,2025-10-26,INSP-13,False,PASSED,False,True,False,85,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-106283,2025-03-04,INSP-20,False,PASSED,False,True,False,95,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-106284,2025-08-07,INSP-12,False,PASSED,False,False,False,86,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-106285,2025-08-31,INSP-20,False,FAILED,False,False,False,91,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-106286,2025-11-28,INSP-17,False,PASSED,False,False,False,90,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-106287,2025-10-14,INSP-13,False,PASSED,False,False,False,89,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-106288,2025-12-19,INSP-19,True,PASSED,False,True,False,96,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-106289,2025-02-27,INSP-18,False,PASSED,False,False,False,91,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-106290,2025-06-19,INSP-11,True,PASSED,False,True,False,93,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-106291,2025-08-05,INSP-18,False,FAILED,False,False,False,95,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-106292,2025-01-15,INSP-14,False,PASSED,False,False,False,96,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-106293,2025-07-08,INSP-11,False,PASSED,False,False,False,97,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-106294,2025-06-03,INSP-14,False,PASSED,False,False,False,89,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-106295,2025-03-21,INSP-17,False,PASSED,False,False,False,88,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-106296,2025-12-18,INSP-17,False,FAILED,False,False,False,90,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-106297,2025-11-30,INSP-17,False,FAILED,False,False,False,86,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-106298,2025-11-12,INSP-11,False,FAILED,False,False,False,87,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-106299,2025-03-18,INSP-14,False,PASSED,False,False,False,96,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-106300,2025-01-31,INSP-11,False,FAILED,False,False,False,87,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-106301,2025-09-17,INSP-17,False,PASSED,False,False,False,88,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-106302,2025-12-08,INSP-13,False,PASSED,True,False,False,86,True,True,Inspection completed. Outcome: Missing Accessory,Missing Accessory
RET-106303,2025-07-24,INSP-13,True,PASSED,False,True,False,87,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-106304,2025-10-24,INSP-12,True,PASSED,False,True,False,89,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-106305,2025-06-08,INSP-13,False,FAILED,False,False,False,100,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-106306,2025-05-10,INSP-17,False,PASSED,False,False,False,97,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-106307,2025-03-28,INSP-19,False,FAILED,False,False,False,92,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-106308,2025-10-20,INSP-15,False,FAILED,False,False,False,99,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-106309,2025-02-01,INSP-11,False,FAILED,False,False,False,89,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-106310,2025-08-15,INSP-18,False,FAILED,False,False,False,99,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-106311,2025-07-30,INSP-17,True,PASSED,False,True,False,93,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-106312,2025-10-23,INSP-18,False,PASSED,False,False,False,93,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-106313,2025-08-10,INSP-20,False,PASSED,False,False,False,88,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-106314,2025-01-23,INSP-20,False,FAILED,False,False,False,49,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-106315,2025-06-27,INSP-16,True,PASSED,False,True,False,92,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-106316,2025-01-14,INSP-11,False,PASSED,False,False,False,95,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-106317,2025-11-12,INSP-13,False,PASSED,False,False,False,98,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-106318,2025-03-31,INSP-13,False,PASSED,False,False,False,91,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-106319,2025-09-15,INSP-15,False,PASSED,False,True,False,88,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-106320,2025-05-25,INSP-12,False,PASSED,False,False,False,95,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-106321,2025-12-22,INSP-17,False,PASSED,False,False,False,90,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-106322,2025-09-06,INSP-18,False,FAILED,False,False,False,93,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-106323,2025-01-14,INSP-16,False,PASSED,False,False,False,94,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-106324,2025-07-16,INSP-16,False,FAILED,False,False,False,100,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-106325,2025-11-01,INSP-15,False,PASSED,False,False,False,100,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-106326,2025-01-09,INSP-14,False,PASSED,False,False,False,88,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-106327,2025-12-12,INSP-18,False,PASSED,False,False,False,99,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-106328,2025-07-12,INSP-13,False,PASSED,True,False,False,95,True,True,Inspection completed. Outcome: Missing Accessory,Missing Accessory
RET-106329,2025-09-19,INSP-14,False,FAILED,False,False,False,88,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-106330,2025-09-19,INSP-12,False,PASSED,False,False,False,85,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-106331,2025-07-30,INSP-17,False,PASSED,False,False,False,88,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-106332,2025-11-17,INSP-12,False,PASSED,True,False,False,88,True,True,Inspection completed. Outcome: Missing Accessory,Missing Accessory
RET-106333,2025-10-25,INSP-11,False,PASSED,False,False,False,88,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-106334,2025-06-26,INSP-18,False,PASSED,False,False,False,86,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-106335,2025-12-19,INSP-15,True,PASSED,False,True,False,93,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-106336,2025-09-25,INSP-15,False,PASSED,False,False,False,99,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-106337,2025-04-18,INSP-20,False,FAILED,False,False,False,97,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-106338,2025-06-30,INSP-17,False,FAILED,False,False,False,96,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-106339,2025-09-11,INSP-20,False,PASSED,False,False,False,93,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-106340,2025-01-10,INSP-13,False,PASSED,False,False,False,85,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-106341,2025-03-01,INSP-11,False,PASSED,False,False,False,89,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
