return_id,order_id,customer_id,sku,return_date,purchase_date,return_text,customer_selected_reason,return_type,refund_amount,quantity,store_channel,return_channel,warranty_claim,days_since_purchase,return_status,ground_truth_reason,root_cause_group,preventable,preventable_owner,severity,ground_truth_priority
RET-106896,ORD-568014,CUST-131520,SKU-KEY-1085,2025-07-03,2025-06-08,battery life shorter than i hoped,NO_FAULT_FOUND,WARRANTY,299.24,1,ONLINE,LOCKER,True,25,REJECTED,PERFORMANCE_EXPECTATION,CONTENT,YES,Content Team,LOW,P4
RET-106897,ORD-568190,CUST-125845,SKU-KEY-1100,2025-10-30,2025-10-16,outer carton crushed during transit,SHIPPING_DAMAGE,STANDARD_RETURN,1040.33,1,RETAIL_STORE,MAIL,False,14,APPROVED,SHIPPING_DAMAGE,LOGISTICS,YES,Logistics,MEDIUM,P2
RET-106898,ORD-557817,CUST-121497,SKU-CAB-1133,2025-08-19,2025-08-11,headphones won't connect to my laptop,COMPATIBILITY_ISSUE,WARRANTY,164.54,1,ONLINE,IN_STORE_DROP,True,8,REJECTED,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-106899,ORD-551371,CUST-106013,SKU-TVS-1037,2025-12-12,2025-12-09,power button got stuck,PRODUCT_DEFECT,STANDARD_RETURN,134.48,2,MARKETPLACE,MAIL,False,3,REJECTED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,HIGH,P4
RET-106900,ORD-519670,CUST-132628,SKU-KEY-1145,2025-06-25,2025-06-01,not comp4tibl3 with iphon3,COMPATIBILITY_ISSUE,STANDARD_RETURN,424.03,1,RETAIL_STORE,IN_STORE_DROP,False,24,PENDING_INSPECTION,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-106901,ORD-524191,CUST-132878,SKU-SMA-1061,2025-05-20,2025-04-26,box damaged but product works,MISSING_ACCESSORY,STANDARD_RETURN,652.79,1,MARKETPLACE,MAIL,False,24,PENDING_INSPECTION,SHIPPING_DAMAGE,LOGISTICS,YES,Logistics,MEDIUM,P2
RET-106902,ORD-577090,CUST-111692,SKU-SPE-1147,2025-06-06,2025-05-25,sound quality not as good as expected,PERFORMANCE_EXPECTATION,STANDARD_RETURN,357.99,1,RETAIL_STORE,MAIL,False,12,PROCESSED,PERFORMANCE_EXPECTATION,CONTENT,YES,Content Team,LOW,P4
RET-106903,ORD-517159,CUST-126513,SKU-CHA-1140,2025-11-19,2025-11-17,battery expanded after 10 months,WARRANTY_FAILURE,WARRANTY,971.56,1,MARKETPLACE,IN_STORE_DROP,True,2,REJECTED,WARRANTY_FAILURE,PRODUCT,YES,Product Team,HIGH,P1
RET-106904,ORD-536626,CUST-119455,SKU-TVS-1037,2025-01-22,2025-01-01,camera quality is not as advertised,NO_FAULT_FOUND,STANDARD_RETURN,67.24,1,ONLINE,LOCKER,False,21,PROCESSED,LISTING_MISMATCH,CONTENT,YES,Content Team,HIGH,P2
RET-106905,ORD-546436,CUST-115403,SKU-MIC-1086,2025-10-19,2025-10-14,glass back panel shattered in delivery,SHIPPING_DAMAGE,STANDARD_RETURN,289.3,1,ONLINE,IN_STORE_DROP,False,5,REJECTED,SHIPPING_DAMAGE,LOGISTICS,YES,Logistics,MEDIUM,P2
RET-106906,ORD-532250,CUST-124391,SKU-CAB-1058,2025-12-01,2025-11-13,spilled coffee on keyboard,CUSTOMER_DAMAGE,STANDARD_RETURN,178.97,1,RETAIL_STORE,IN_STORE_DROP,False,18,REJECTED,CUSTOMER_DAMAGE,CUSTOMER,NO,Customer,LOW,P4
RET-106907,ORD-561484,CUST-135212,SKU-POW-1036,2025-01-04,2024-12-24,product overheating during charging,NO_FAULT_FOUND,STANDARD_RETURN,256.26,1,RETAIL_STORE,MAIL,False,11,PROCESSED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,HIGH,P4
RET-106908,ORD-504717,CUST-129268,SKU-POW-1066,2025-03-27,2025-02-28,motherboard short circuited,PACKAGING_ISSUE,WARRANTY,297.68,1,RETAIL_STORE,LOCKER,True,27,PENDING_INSPECTION,PRODUCT_DEFECT,PRODUCT,YES,Product Team,HIGH,P4
RET-106909,ORD-500418,CUST-139431,SKU-HEA-1018,2025-04-29,2025-04-01,works perfectly on test bench,NO_FAULT_FOUND,STANDARD_RETURN,167.14,1,RETAIL_STORE,LOCKER,False,28,PENDING_INSPECTION,NO_FAULT_FOUND,OPERATIONS,UNCERTAIN,Customer,LOW,P4
RET-106910,ORD-574139,CUST-128253,SKU-HEA-1138,2025-12-19,2025-11-19,dented casing upon opening package,SHIPPING_DAMAGE,STANDARD_RETURN,501.81,1,MARKETPLACE,MAIL,False,30,PROCESSED,SHIPPING_DAMAGE,LOGISTICS,YES,Logistics,MEDIUM,P2
RET-106911,ORD-552920,CUST-98029,SKU-TVS-1127,2025-04-07,2025-03-08,speaker produces loud static noise,PRODUCT_DEFECT,WARRANTY,978.47,1,RETAIL_STORE,LOCKER,True,30,REJECTED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,CRITICAL,P1
RET-106912,ORD-563743,CUST-103543,SKU-ROU-1029,2025-04-04,2025-03-14,camera quality is not as advertised,LISTING_MISMATCH,STANDARD_RETURN,74.42,1,MARKETPLACE,IN_STORE_DROP,False,21,PROCESSED,LISTING_MISMATCH,CONTENT,YES,Content Team,HIGH,P2
RET-106913,ORD-529454,CUST-120840,SKU-KEY-1040,2025-06-28,2025-06-22,keyboard won't pair with mac os,COMPATIBILITY_ISSUE,STANDARD_RETURN,823.25,1,ONLINE,IN_STORE_DROP,False,6,REJECTED,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-106914,ORD-559444,CUST-131273,SKU-CAB-1088,2025-06-06,2025-05-23,product overheating during charging,PRODUCT_DEFECT,STANDARD_RETURN,720.13,1,RETAIL_STORE,IN_STORE_DROP,False,14,PROCESSED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,CRITICAL,P1
RET-106915,ORD-556935,CUST-104591,SKU-SPE-1087,2025-11-13,2025-10-25,cannot get software setup to complete,SETUP_DIFFICULTY,STANDARD_RETURN,518.79,1,MARKETPLACE,LOCKER,False,19,PROCESSED,SETUP_DIFFICULTY,CONTENT,YES,Customer Support,LOW,P3
RET-106916,ORD-523618,CUST-130086,SKU-GAM-1090,2025-11-04,2025-10-15,screen keeps flickering,PRODUCT_DEFECT,WARRANTY,45.65,1,MARKETPLACE,MAIL,True,20,PROCESSED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,HIGH,P4
RET-106917,ORD-508164,CUST-117944,SKU-ROU-1014,2025-08-29,2025-08-09,colour received is red not blue as listed,LISTING_MISMATCH,STANDARD_RETURN,1851.58,2,RETAIL_STORE,LOCKER,False,20,APPROVED,LISTING_MISMATCH,CONTENT,YES,Content Team,HIGH,P2
RET-106918,ORD-545322,CUST-115283,SKU-SMA-1016,2025-01-01,2025-06-04,left earbud stopped working,PRODUCT_DEFECT,WARRANTY,916.18,2,ONLINE,IN_STORE_DROP,True,24,REJECTED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,HIGH,P1
RET-106919,ORD-540640,CUST-116473,SKU-SMA-1046,2025-05-27,2025-05-02,realized i don't need this item,CUSTOMER_ORDER_ERROR,STANDARD_RETURN,733.36,1,RETAIL_STORE,LOCKER,False,25,REJECTED,CUSTOMER_ORDER_ERROR,CUSTOMER,NO,Customer,LOW,P4
RET-106920,ORD-559738,CUST-114048,SKU-CAM-1039,2025-05-08,2025-04-15,battery expanded after 10 months,WARRANTY_FAILURE,WARRANTY,524.3,1,ONLINE,LOCKER,True,23,PROCESSED,WARRANTY_FAILURE,PRODUCT,YES,Product Team,HIGH,P1
RET-106921,ORD-509328,CUST-105658,SKU-POW-1111,2025-10-31,2025-10-11,confusing setup steps device won't pair,SETUP_DIFFICULTY,WARRANTY,1135.1,1,ONLINE,MAIL,True,20,PENDING_INSPECTION,SETUP_DIFFICULTY,CONTENT,YES,Customer Support,LOW,P3
RET-106922,ORD-508077,CUST-130558,SKU-SMA-1034,2025-08-10,2025-07-26,box damaged but product works,SHIPPING_DAMAGE,STANDARD_RETURN,1002.99,1,ONLINE,IN_STORE_DROP,False,15,PENDING_INSPECTION,SHIPPING_DAMAGE,LOGISTICS,YES,Logistics,MEDIUM,P2
RET-106923,ORD-555209,CUST-104360,SKU-TVS-1067,2025-05-10,2025-05-08,wrong size cable,COMPATIBILITY_ISSUE,WARRANTY,213.83,1,ONLINE,MAIL,True,2,PENDING_INSPECTION,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-106924,ORD-555902,CUST-103128,SKU-LAP-1122,2025-10-10,2025-09-19,expected usb c but received micro usb,LISTING_MISMATCH,STANDARD_RETURN,1136.32,1,ONLINE,IN_STORE_DROP,False,21,APPROVED,LISTING_MISMATCH,CONTENT,YES,Content Team,HIGH,P2
RET-106925,ORD-554167,CUST-102540,SKU-MIC-1071,2025-04-13,2025-03-26,router does not support mesh network,COMPATIBILITY_ISSUE,STANDARD_RETURN,1062.1,2,ONLINE,MAIL,False,18,APPROVED,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-106926,ORD-535705,CUST-94726,SKU-CAM-1024,2025-08-12,2025-07-29,bluetooth disconnecting every few minutes,SETUP_DIFFICULTY,STANDARD_RETURN,963.7,1,ONLINE,IN_STORE_DROP,False,14,PROCESSED,SETUP_DIFFICULTY,CONTENT,YES,Customer Support,LOW,P3
RET-106927,ORD-569827,CUST-135819,SKU-ROU-1119,2025-06-30,2025-06-11,camera quality is not as advertised,LISTING_MISMATCH,STANDARD_RETURN,122.01,1,RETAIL_STORE,MAIL,False,19,REJECTED,LISTING_MISMATCH,CONTENT,YES,Content Team,HIGH,P2
RET-106928,ORD-534074,CUST-121111,SKU-KEY-1115,2025-07-11,2025-06-22,expected usb c but received micro usb,SHIPPING_DAMAGE,STANDARD_RETURN,381.09,1,MARKETPLACE,IN_STORE_DROP,False,19,APPROVED,LISTING_MISMATCH,CONTENT,YES,Content Team,HIGH,P2
RET-106929,ORD-509775,CUST-126242,SKU-TAB-1068,2025-03-07,2025-03-03,c4nnot g3t softw4r3 s3tup to compl3t3,LISTING_MISMATCH,STANDARD_RETURN,697.32,1,ONLINE,LOCKER,False,4,PROCESSED,SETUP_DIFFICULTY,CONTENT,YES,Customer Support,LOW,P3
RET-106930,ORD-520715,CUST-135209,SKU-MIC-1131,2025-05-18,2025-05-10,device stopped turning on after two weeks,PRODUCT_DEFECT,STANDARD_RETURN,876.78,1,MARKETPLACE,LOCKER,False,8,PROCESSED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,CRITICAL,P1
RET-106931,ORD-570839,CUST-126088,SKU-SPE-1087,2025-11-15,2025-11-07,stopp3d working 4ft3r 8 months und3r w4rr4nty,WARRANTY_FAILURE,WARRANTY,518.79,1,ONLINE,MAIL,True,8,PROCESSED,WARRANTY_FAILURE,PRODUCT,YES,Product Team,HIGH,P1
RET-106932,ORD-507885,CUST-94470,SKU-SPE-1042,2025-12-04,2025-11-14,packaging torn open,PACKAGING_ISSUE,STANDARD_RETURN,331.16,1,ONLINE,LOCKER,False,20,APPROVED,PACKAGING_ISSUE,LOGISTICS,YES,Warehouse,LOW,P4
RET-106933,ORD-543539,CUST-134594,SKU-HEA-1138,2025-04-14,2025-03-20,manual missing from package,NO_FAULT_FOUND,STANDARD_RETURN,1003.62,2,RETAIL_STORE,LOCKER,False,25,PENDING_INSPECTION,MISSING_ACCESSORY,PRODUCT,YES,Supplier,MEDIUM,P3
RET-106934,ORD-522444,CUST-131569,SKU-TAB-1083,2025-02-22,2025-01-27,sp34k3r produc3s loud st4tic nois3,PRODUCT_DEFECT,STANDARD_RETURN,934.2,1,MARKETPLACE,MAIL,False,26,PROCESSED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,CRITICAL,P1
RET-106935,ORD-525619,CUST-125661,SKU-GAM-1150,2025-04-12,2025-03-16,screen brightness too low for outdoor use,COMPATIBILITY_ISSUE,STANDARD_RETURN,39.72,1,RETAIL_STORE,IN_STORE_DROP,False,27,REJECTED,PERFORMANCE_EXPECTATION,CONTENT,YES,Content Team,LOW,P4
RET-106936,ORD-529694,CUST-107781,SKU-ROU-1149,2025-06-05,2025-05-11,submerged non-waterproof speaker,COMPATIBILITY_ISSUE,WARRANTY,2213.16,2,MARKETPLACE,LOCKER,True,25,PROCESSED,CUSTOMER_DAMAGE,CUSTOMER,NO,Customer,LOW,P4
RET-106937,ORD-515442,CUST-95287,SKU-CAB-1043,2025-09-01,2025-08-16,stopp3d working 4ft3r 8 months und3r w4rr4nty,WARRANTY_FAILURE,WARRANTY,279.16,1,MARKETPLACE,MAIL,True,16,APPROVED,WARRANTY_FAILURE,PRODUCT,YES,Product Team,HIGH,P4
RET-106938,ORD-506490,CUST-105955,SKU-CAM-1069,2025-03-22,2025-03-20,headphones won't connect to my laptop,COMPATIBILITY_ISSUE,WARRANTY,958.53,1,RETAIL_STORE,MAIL,True,2,PENDING_INSPECTION,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-106939,ORD-522369,CUST-131250,SKU-SPE-1147,2025-09-04,2025-08-15,router does not support mesh network,COMPATIBILITY_ISSUE,STANDARD_RETURN,357.99,1,MARKETPLACE,LOCKER,False,20,PENDING_INSPECTION,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-106940,ORD-503521,CUST-121387,SKU-CAM-1084,2025-08-28,2025-07-30,keyboard won't pair with mac os,COMPATIBILITY_ISSUE,STANDARD_RETURN,737.41,1,RETAIL_STORE,MAIL,False,29,PROCESSED,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-106941,ORD-544397,CUST-124512,SKU-KEY-1040,2025-02-12,2025-01-26,device stopped turning on after two weeks,PRODUCT_DEFECT,WARRANTY,823.25,1,ONLINE,MAIL,True,17,REJECTED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,CRITICAL,P1
RET-106942,ORD-544434,CUST-118441,SKU-LAP-1002,2025-12-12,2025-12-06,cannot get software setup to complete,SETUP_DIFFICULTY,STANDARD_RETURN,52.66,1,RETAIL_STORE,LOCKER,False,6,REJECTED,SETUP_DIFFICULTY,CONTENT,YES,Customer Support,LOW,P3
RET-106943,ORD-523887,CUST-129102,SKU-CAM-1069,2025-02-22,2025-02-16,router does not support mesh network,PACKAGING_ISSUE,WARRANTY,958.53,1,MARKETPLACE,MAIL,True,6,APPROVED,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-106944,ORD-525332,CUST-94219,SKU-SMA-1016,2025-01-25,2025-01-18,headphones won't connect to my laptop,COMPATIBILITY_ISSUE,STANDARD_RETURN,458.09,1,ONLINE,LOCKER,False,7,PROCESSED,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-106945,ORD-545703,CUST-117319,SKU-LAP-1122,2025-02-01,2025-01-21,product does not match description,MISSING_ACCESSORY,WARRANTY,1136.32,1,MARKETPLACE,IN_STORE_DROP,True,11,PROCESSED,LISTING_MISMATCH,CONTENT,YES,Content Team,HIGH,P2
RET-106946,ORD-503424,CUST-105857,SKU-CHA-1065,2025-02-12,2025-01-25,not compatible with iphone,SETUP_DIFFICULTY,STANDARD_RETURN,785.42,1,RETAIL_STORE,LOCKER,False,18,PENDING_INSPECTION,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-106947,ORD-528604,CUST-136463,SKU-HEA-1048,2025-06-30,2025-06-21,tested fine customer didn't like color,NO_FAULT_FOUND,WARRANTY,805.27,1,MARKETPLACE,LOCKER,True,9,PENDING_INSPECTION,NO_FAULT_FOUND,OPERATIONS,UNCERTAIN,Customer,LOW,P4
RET-106948,ORD-552079,CUST-96915,SKU-GAM-1090,2025-05-07,2025-04-17,battery expanded after 10 months,WARRANTY_FAILURE,WARRANTY,45.65,1,MARKETPLACE,IN_STORE_DROP,True,20,PENDING_INSPECTION,WARRANTY_FAILURE,PRODUCT,YES,Product Team,HIGH,P4
RET-106949,ORD-560319,CUST-115105,SKU-CAB-1073,2025-11-17,2025-10-21,box damaged but product works,SHIPPING_DAMAGE,STANDARD_RETURN,413.63,1,RETAIL_STORE,LOCKER,False,27,REJECTED,SHIPPING_DAMAGE,LOGISTICS,YES,Logistics,MEDIUM,P2
RET-106950,ORD-528257,CUST-128647,SKU-ROU-1029,2025-07-07,2025-06-19,screen keeps flickering,PRODUCT_DEFECT,WARRANTY,74.42,1,RETAIL_STORE,LOCKER,True,18,REJECTED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,HIGH,P4
RET-106951,ORD-563377,CUST-139305,SKU-TAB-1128,2025-11-12,2025-10-21,power adapter absent from sealed box,PRODUCT_DEFECT,STANDARD_RETURN,1185.22,1,MARKETPLACE,LOCKER,False,22,PROCESSED,MISSING_ACCESSORY,PRODUCT,YES,Supplier,MEDIUM,P3
RET-106952,ORD-509194,CUST-116460,SKU-GAM-1015,2025-01-01,2025-03-21,product does not match description,MISSING_ACCESSORY,STANDARD_RETURN,616.6,1,ONLINE,MAIL,False,3,PENDING_INSPECTION,LISTING_MISMATCH,CONTENT,YES,Content Team,HIGH,P2
RET-106953,ORD-526082,CUST-109779,SKU-KEY-1055,2025-07-03,2025-06-14,wrong size cable,COMPATIBILITY_ISSUE,STANDARD_RETURN,1140.8,1,ONLINE,MAIL,False,19,APPROVED,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-106954,ORD-530171,CUST-108526,SKU-TAB-1053,2025-10-08,2025-09-16,dented casing upon opening package,SHIPPING_DAMAGE,STANDARD_RETURN,488.59,1,ONLINE,LOCKER,False,22,APPROVED,SHIPPING_DAMAGE,LOGISTICS,YES,Logistics,MEDIUM,P2
RET-106955,ORD-552120,CUST-118696,SKU-MIC-1071,2025-10-19,2025-09-20,not comp4tibl3 with iphon3,CUSTOMER_DAMAGE,STANDARD_RETURN,531.05,1,RETAIL_STORE,MAIL,False,29,PENDING_INSPECTION,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-106956,ORD-578750,CUST-115047,SKU-SMA-1016,2025-06-17,2025-05-29,wrong siz3 c4bl3,COMPATIBILITY_ISSUE,WARRANTY,458.09,1,MARKETPLACE,LOCKER,True,19,PROCESSED,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-106957,ORD-548984,CUST-130506,SKU-CHA-1095,2025-04-04,2025-03-30,glass back panel shattered in delivery,SHIPPING_DAMAGE,STANDARD_RETURN,756.11,1,MARKETPLACE,IN_STORE_DROP,False,5,PENDING_INSPECTION,SHIPPING_DAMAGE,LOGISTICS,YES,Logistics,MEDIUM,P2
RET-106958,ORD-559150,CUST-93778,SKU-HEA-1033,2025-07-15,2025-06-30,wifi drops connection constantly,PRODUCT_DEFECT,STANDARD_RETURN,652.1,1,MARKETPLACE,MAIL,False,15,PROCESSED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,CRITICAL,P1
RET-106959,ORD-528832,CUST-128675,SKU-CAM-1144,2025-04-24,2025-03-29,stopped working after 8 months under warranty,WARRANTY_FAILURE,WARRANTY,540.09,1,ONLINE,LOCKER,True,26,REJECTED,WARRANTY_FAILURE,PRODUCT,YES,Product Team,HIGH,P1
RET-106960,ORD-577486,CUST-138173,SKU-KEY-1025,2025-03-14,2025-03-09,wifi drops connection constantly,PRODUCT_DEFECT,STANDARD_RETURN,345.08,1,RETAIL_STORE,IN_STORE_DROP,False,5,PROCESSED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,HIGH,P4
RET-106961,ORD-528337,CUST-139596,SKU-LAP-1062,2025-04-27,2025-04-18,spilled coffee on keyboard,CUSTOMER_DAMAGE,STANDARD_RETURN,1011.0,1,MARKETPLACE,IN_STORE_DROP,False,9,PROCESSED,CUSTOMER_DAMAGE,CUSTOMER,NO,Customer,LOW,P4
RET-106962,ORD-536363,CUST-99454,SKU-LAP-1107,2025-02-21,2025-01-24,stopped working after 8 months under warranty,WARRANTY_FAILURE,WARRANTY,212.14,1,MARKETPLACE,IN_STORE_DROP,True,28,PROCESSED,WARRANTY_FAILURE,PRODUCT,YES,Product Team,HIGH,P4
RET-106963,ORD-565329,CUST-90212,SKU-MIC-1071,2025-03-15,2025-03-02,manual missing from package,MISSING_ACCESSORY,STANDARD_RETURN,531.05,1,RETAIL_STORE,IN_STORE_DROP,False,13,REJECTED,MISSING_ACCESSORY,PRODUCT,YES,Supplier,MEDIUM,P3
RET-106964,ORD-576659,CUST-108641,SKU-SMA-1001,2025-03-14,2025-02-16,stopped working after 8 months under warranty,WARRANTY_FAILURE,WARRANTY,44.64,1,RETAIL_STORE,MAIL,True,26,PROCESSED,WARRANTY_FAILURE,PRODUCT,YES,Product Team,HIGH,P4
RET-106965,ORD-538378,CUST-109009,SKU-SMA-1121,2025-03-23,2025-03-08,camera quality is not as advertised,LISTING_MISMATCH,STANDARD_RETURN,1099.58,1,RETAIL_STORE,LOCKER,False,15,REJECTED,LISTING_MISMATCH,CONTENT,YES,Content Team,HIGH,P2
RET-106966,ORD-537013,CUST-110420,SKU-ROU-1029,2025-02-15,2025-02-02,confusing setup steps device won't pair,LISTING_MISMATCH,WARRANTY,74.42,1,MARKETPLACE,IN_STORE_DROP,True,13,PENDING_INSPECTION,SETUP_DIFFICULTY,CONTENT,YES,Customer Support,LOW,P3
RET-106967,ORD-561312,CUST-127258,SKU-LAP-1002,2025-01-16,2025-01-07,out3r c4rton crush3d during tr4nsit,SHIPPING_DAMAGE,STANDARD_RETURN,52.66,1,ONLINE,LOCKER,False,9,PENDING_INSPECTION,SHIPPING_DAMAGE,LOGISTICS,YES,Logistics,MEDIUM,P2
RET-106968,ORD-505075,CUST-92084,SKU-KEY-1040,2025-08-26,2025-08-12,product does not match description,LISTING_MISMATCH,WARRANTY,823.25,1,MARKETPLACE,MAIL,True,14,APPROVED,LISTING_MISMATCH,CONTENT,YES,Content Team,HIGH,P2
RET-106969,ORD-560875,CUST-90664,SKU-ROU-1149,2025-01-01,2025-01-24,bought wrong connector version,CUSTOMER_ORDER_ERROR,STANDARD_RETURN,1106.58,1,RETAIL_STORE,IN_STORE_DROP,False,9,PENDING_INSPECTION,CUSTOMER_ORDER_ERROR,CUSTOMER,NO,Customer,LOW,P4
RET-106970,ORD-517234,CUST-107366,SKU-TVS-1082,2025-04-07,2025-03-14,keyboard won't pair with mac os,COMPATIBILITY_ISSUE,WARRANTY,115.94,1,ONLINE,LOCKER,True,24,PROCESSED,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-106971,ORD-566133,CUST-130168,SKU-POW-1021,2025-06-05,2025-05-17,charging port loose after half year,SHIPPING_DAMAGE,WARRANTY,286.3,1,RETAIL_STORE,IN_STORE_DROP,True,19,PENDING_INSPECTION,WARRANTY_FAILURE,PRODUCT,YES,Product Team,HIGH,P4
RET-106972,ORD-500210,CUST-104434,SKU-KEY-1100,2025-05-26,2025-05-19,box damaged but product works,SHIPPING_DAMAGE,STANDARD_RETURN,1040.33,1,RETAIL_STORE,IN_STORE_DROP,False,7,REJECTED,SHIPPING_DAMAGE,LOGISTICS,YES,Logistics,MEDIUM,P2
RET-106973,ORD-534492,CUST-130236,SKU-ROU-1149,2025-03-12,2025-03-08,headphones won't connect to my laptop,COMPATIBILITY_ISSUE,STANDARD_RETURN,1106.58,1,RETAIL_STORE,IN_STORE_DROP,False,4,APPROVED,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-106974,ORD-530638,CUST-101847,SKU-TAB-1128,2025-04-27,2025-03-31,sound quality not as good as expected,COMPATIBILITY_ISSUE,WARRANTY,1185.22,1,ONLINE,IN_STORE_DROP,True,27,PROCESSED,PERFORMANCE_EXPECTATION,CONTENT,YES,Content Team,LOW,P4
RET-106975,ORD-552202,CUST-124196,SKU-TVS-1112,2025-04-01,2025-03-19,customer accidentally ordered wrong model,CUSTOMER_ORDER_ERROR,WARRANTY,141.38,1,MARKETPLACE,IN_STORE_DROP,True,13,REJECTED,CUSTOMER_ORDER_ERROR,CUSTOMER,NO,Customer,LOW,P4
RET-106976,ORD-551950,CUST-104652,SKU-KEY-1070,2025-12-05,2025-11-07,expected usb c but received micro usb,PRODUCT_DEFECT,WARRANTY,29.99,1,ONLINE,IN_STORE_DROP,True,28,PENDING_INSPECTION,LISTING_MISMATCH,CONTENT,YES,Content Team,HIGH,P2
RET-106977,ORD-560042,CUST-114696,SKU-POW-1021,2025-07-27,2025-07-03,seal was broken on delivery box,PACKAGING_ISSUE,WARRANTY,286.3,1,RETAIL_STORE,LOCKER,True,24,APPROVED,PACKAGING_ISSUE,LOGISTICS,YES,Warehouse,LOW,P4
RET-106978,ORD-553038,CUST-119786,SKU-MIC-1011,2025-10-01,2025-09-27,internal plastic tray smashed,PACKAGING_ISSUE,STANDARD_RETURN,900.21,1,RETAIL_STORE,MAIL,False,4,PROCESSED,PACKAGING_ISSUE,LOGISTICS,YES,Warehouse,LOW,P4
RET-106979,ORD-521826,CUST-120354,SKU-SPE-1102,2025-03-12,2025-02-13,device stopped turning on after two weeks,PRODUCT_DEFECT,STANDARD_RETURN,1029.38,1,MARKETPLACE,MAIL,False,27,PROCESSED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,CRITICAL,P1
RET-106980,ORD-534182,CUST-90478,SKU-KEY-1145,2025-02-08,2025-01-26,dropped phone on tile floor screen cracked,CUSTOMER_DAMAGE,STANDARD_RETURN,424.03,1,RETAIL_STORE,IN_STORE_DROP,False,13,PROCESSED,CUSTOMER_DAMAGE,CUSTOMER,NO,Customer,LOW,P4
RET-106981,ORD-518852,CUST-92403,SKU-HEA-1078,2025-06-07,2025-05-25,battery expanded after 10 months,WARRANTY_FAILURE,WARRANTY,241.98,1,RETAIL_STORE,MAIL,True,13,APPROVED,WARRANTY_FAILURE,PRODUCT,YES,Product Team,HIGH,P4
RET-106982,ORD-522438,CUST-101744,SKU-CAB-1043,2025-08-15,2025-07-18,battery draining very fast,PRODUCT_DEFECT,STANDARD_RETURN,558.32,2,RETAIL_STORE,MAIL,False,28,REJECTED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,HIGH,P4
RET-106983,ORD-517302,CUST-96790,SKU-SPE-1117,2025-06-29,2025-06-04,just return it,OTHER,STANDARD_RETURN,999.11,1,RETAIL_STORE,MAIL,False,25,REJECTED,OTHER,UNKNOWN,YES,Customer,LOW,P4
RET-106984,ORD-515586,CUST-128984,SKU-HEA-1108,2025-02-14,2025-02-09,expected usb c cable but not included,MISSING_ACCESSORY,STANDARD_RETURN,525.36,1,MARKETPLACE,LOCKER,False,5,PROCESSED,MISSING_ACCESSORY,PRODUCT,YES,Supplier,MEDIUM,P3
RET-106985,ORD-528806,CUST-104806,SKU-TVS-1112,2025-06-05,2025-05-28,box arrived soaked in rain,CUSTOMER_DAMAGE,STANDARD_RETURN,141.38,1,RETAIL_STORE,MAIL,False,8,PROCESSED,PACKAGING_ISSUE,LOGISTICS,YES,Warehouse,LOW,P4
RET-106986,ORD-560178,CUST-133025,SKU-LAP-1062,2025-11-20,2025-11-04,spilled coffee on keyboard,PRODUCT_DEFECT,STANDARD_RETURN,1011.0,1,RETAIL_STORE,MAIL,False,16,APPROVED,CUSTOMER_DAMAGE,CUSTOMER,NO,Customer,LOW,P4
